Company Name,Industry,Symbol,Series,ISIN Code
Sungshin Cement Co. Ltd,Materials,004980.KS,EQ,
Motonic Corporation,Industrials,009680.KS,EQ,
Daol Investment & Securities Co. Ltd.,Financials,030210.KS,EQ,
KB STAR REIT,Financials,432320.KS,EQ,
KPX Chemical Co. Ltd.,Materials,025000.KS,EQ,
Hyundai BNG Steel Co. Ltd.,Materials,004560.KS,EQ,
HWASEUNG ENTERPRISE Co. Ltd.,Consumer Staples,241590.KS,EQ,
DAEDONG CORPORATION,Industrials,000490.KS,EQ,
Suheung Co. Ltd.,Materials,008490.KS,EQ,
Daesung Industrial Co. Ltd,Utilities,128820.KS,EQ,
Baiksan Co. Ltd,Materials,035150.KS,EQ,
TS Corporation,Consumer Staples,001790.KS,EQ,
Kyungbang Co. Ltd.,Materials,000050.KS,EQ,
KT Skylife Co. Ltd,Consumer Discretionary,053210.KS,EQ,
Aluko Co. Ltd.,Materials,001780.KS,EQ,
Chong Kun Dang Holdings Co. Ltd.,Health Care,001630.KS,EQ,
Shinhan Seobu T&D REIT Co. Ltd.,Financials,404990.KS,EQ,
Samik THK Co. Ltd.,Industrials,004380.KS,EQ,
Zinus Inc,Industrials,013890.KS,EQ,
Kyochon Food&Beverage Co. Ltd.,Industrials,339770.KS,EQ,
Daesung Energy Co. Ltd.,Utilities,117580.KS,EQ,
HS HYOSUNG Corporation,Industrials,487570.KS,EQ,
D&D Platform REIT Co. Ltd.,Financials,377190.KS,EQ,
Keyang Electric Machinery Co. Ltd,Industrials,012200.KS,EQ,
Miwon Chemicals Co. Ltd,Materials,134380.KS,EQ,
AJ Networks Co. Ltd.,Financials,095570.KS,EQ,
Air Busan Co. Ltd.,Industrials,298690.KS,EQ,
Sajodaerim Corporation,Consumer Staples,003960.KS,EQ,
DONGSUNG CHEMICAL Co. Ltd.,Materials,102260.KS,EQ,
Muhak Co. Ltd.,Consumer Staples,033920.KS,EQ,
CR Holdings Co. LTD.,Industrials,000480.KS,EQ,
HDC LABS Co. Ltd.,Technology,039570.KS,EQ,
SJG SEJONG CO. LTD,Industrials,033530.KS,EQ,
KEC Corporation,Technology,092220.KS,EQ,
Manho Rope & Wire Co. Ltd.,Industrials,001080.KS,EQ,
HanmiGlobal Co. Ltd.,Industrials,053690.KS,EQ,
Yuhwa Securities Co. Ltd.,Financials,003460.KS,EQ,
Daehan Flour Mills Co. Ltd.,Materials,001130.KS,EQ,
Whan In Pharmaceutical Co. Ltd.,Health Care,016580.KS,EQ,
Namsun Aluminum Co. Ltd.,Materials,008350.KS,EQ,
Chinyang Holdings Corporation,Financials,100250.KS,EQ,
Kyung-In Synthetic Corporation,Materials,012610.KS,EQ,
Reyon Pharmaceutical Co. Ltd.,Health Care,102460.KS,EQ,
Noroo Holdings Co. Ltd,Materials,000320.KS,EQ,
SEOYON CO. LTD,Industrials,007860.KS,EQ,
Dong-Ah Geological Engineering Co. Ltd,Industrials,028100.KS,EQ,
Kye-Ryong Construction Industrial Co. Ltd.,Industrials,013580.KS,EQ,
HITEJINRO HOLDINGS CO. LTD,Consumer Staples,000140.KS,EQ,
E-WORLD CO. LTD.,Consumer Discretionary,084680.KS,EQ,
Michang Oil Industry Co. Ltd.,Energy,003650.KS,EQ,
Daewon Pharmaceutical Co. Ltd,Health Care,003220.KS,EQ,
Hankook Cosmetics Manufacturing Co. Ltd,Consumer Staples,003350.KS,EQ,
Dohwa Engineering Co. Ltd.,Industrials,002150.KS,EQ,
Y2 Solution CO. LTD,Technology,011690.KS,EQ,
JW LIFESCIENCE CORPORATION,Health Care,234080.KS,EQ,
Cosmax BTI Inc.,Health Care,044820.KS,EQ,
Leeku Industrial Co. Ltd.,Materials,025820.KS,EQ,
IT'S HANBUL CO. LTD.,Consumer Staples,226320.KS,EQ,
SP SAMHWA CO. LTD.,Materials,000390.KS,EQ,
Chosun Refractories Co. Ltd.,Materials,462520.KS,EQ,
Hansae Yes24 Holdings Co. Ltd,Consumer Staples,016450.KS,EQ,
Shinsegae Food Co. Ltd,Industrials,031440.KS,EQ,
Hyundai Pharmaceutical Co. Ltd.,Health Care,004310.KS,EQ,
Kangnam Jevisco Co.Ltd,Materials,000860.KS,EQ,
NH All-One REIT Co. Ltd.,Financials,400760.KS,EQ,
Uniquest Corporation,Industrials,077500.KS,EQ,
DONGKUK COATED METAL Co. Ltd.,Materials,460850.KS,EQ,
SOOSAN CEBOTICS,Industrials,017550.KS,EQ,
Kyung Nong Corporation,Materials,002100.KS,EQ,
Jeil Pharmaceutical Co. Ltd.,Health Care,271980.KS,EQ,
Pangrim Co. Ltd,Materials,003610.KS,EQ,
Woongjin Co. Ltd.,Technology,016880.KS,EQ,
Hana Pharm Co. Ltd.,Health Care,293480.KS,EQ,
Noroo Paint & Coatings Co. Ltd.,Materials,090350.KS,EQ,
Choil Aluminum Co. Ltd,Materials,018470.KS,EQ,
Hansol Paper Co. Ltd.,Materials,213500.KS,EQ,
Hansol Holdings Co. Ltd.,Consumer Discretionary,004150.KS,EQ,
Haitai Confectionery & Foods Co. Ltd.,Consumer Staples,101530.KS,EQ,
KOREA PETROLEUM INDUSTRIES CO,Materials,004090.KS,EQ,
Samil Pharmaceutical Co. Ltd.,Health Care,000520.KS,EQ,
Dongbu Corporation,Industrials,005960.KS,EQ,
LOTTE Himart Co. Ltd.,Consumer Discretionary,071840.KS,EQ,
Dong Wha Pharm Co. Ltd.,Health Care,000020.KS,EQ,
Ilyang Pharmaceutical Co. Ltd.,Health Care,007570.KS,EQ,
ILJIN DIAMOND CO LTD,Materials,081000.KS,EQ,
Hyosung Chemical Corp.,Materials,298000.KS,EQ,
Hyosung ITX Co. Ltd,Industrials,094280.KS,EQ,
Mirae Corp,Industrials,025560.KS,EQ,
HWASEUNG Industries Co. Ltd.,Materials,006060.KS,EQ,
Silla Co. Ltd,Materials,004970.KS,EQ,
Korea Cast Iron Pipe Ind. Co. Ltd.,Industrials,000970.KS,EQ,
KBI Dong Yang Steel Pipe,Materials,008970.KS,EQ,
Taekyung Industrial Co. Ltd.,Materials,015890.KS,EQ,
DAECHANG Forging Co. Ltd,Industrials,015230.KS,EQ,
KCTC,Industrials,009070.KS,EQ,
Xi S&D Inc.,Industrials,317400.KS,EQ,
TONYMOLY Co. Ltd.,Consumer Staples,214420.KS,EQ,
DY POWER Corporation,Industrials,210540.KS,EQ,
EUSU HOLDINGS CO. LTD.,Industrials,000700.KS,EQ,
SAMYANG PACKAGING CORP,Materials,272550.KS,EQ,
SAMSUNG PHARMACEUTICAL.CO.Ltd.,Health Care,001360.KS,EQ,
KUMHO Engineering & Construction Co. Ltd.,Consumer Discretionary,002990.KS,EQ,
THN Corporation,Industrials,019180.KS,EQ,
SYTS Corp.,Consumer Staples,002170.KS,EQ,
Hanjin Heavy Industries & Construction Holdings Co. Ltd.,Utilities,003480.KS,EQ,
Hanil Iron & Steel Co. Ltd,Materials,002220.KS,EQ,
Kyongbo Pharmaceutical Co. Ltd.,Health Care,214390.KS,EQ,
DUAL Co. Ltd.,Industrials,016740.KS,EQ,
Sajo Seafood Co. Ltd.,Consumer Staples,014710.KS,EQ,
Shinhung Co. Ltd,Health Care,004080.KS,EQ,
Hankuk Paper MFG. CO. LTD,Materials,027970.KS,EQ,
HYUNDAI LIVART FURNITURE CO LTD,Consumer Discretionary,079430.KS,EQ,
SAJODONGAONE CO. LTD.,Materials,008040.KS,EQ,
Chinhung International Inc.,Industrials,002780.KS,EQ,
IGIS RESIDENCE REIT Co. Ltd.,Financials,350520.KS,EQ,
0DKME Co. Ltd.,Industrials,001559.KS,EQ,
KidariStudio Inc.,Technology,020120.KS,EQ,
KyungDong City Gas Co. Ltd.,Utilities,267290.KS,EQ,
Hanshin Construction Co. Ltd.,Consumer Discretionary,004960.KS,EQ,
Tailim Packaging Co. Ltd.,Materials,011280.KS,EQ,
Miwon Holdings Co.Ltd.,Materials,107590.KS,EQ,
Daehan Synthetic Fiber Co. Ltd.,Materials,003830.KS,EQ,
Shinyoung Wacoal Inc.,Consumer Staples,005800.KS,EQ,
KOREA MOVENEX CO. LTD.,Industrials,010100.KS,EQ,
Samsung Climate Control Co. Ltd,Industrials,006660.KS,EQ,
Kumkang Kind Co. Ltd.,Materials,014280.KS,EQ,
MONA YONGPYONG CORPORATION,Consumer Discretionary,070960.KS,EQ,
Sewon Precision Industry Co. Ltd,Industrials,021820.KS,EQ,
Moorim P&P Co. Ltd.,Materials,009580.KS,EQ,
TONGYANG Incorporated,Materials,001520.KS,EQ,
HS Ad Inc.,Industrials,035000.KS,EQ,
DAESUNG HOLDINGS Co. Ltd.,Utilities,016710.KS,EQ,
Hwaseung Corporation Co. Ltd.,Industrials,013520.KS,EQ,
Seondo Electric Co. Ltd,Industrials,007610.KS,EQ,
Taekyung BK Co. Ltd.,Materials,014580.KS,EQ,
Handok Inc.,Health Care,002390.KS,EQ,
JEIL PHARMA HOLDINGS INC.,Health Care,002620.KS,EQ,
Kukdong Oil & Chemicals Co. Ltd,Energy,014530.KS,EQ,
CHA AI Healthkare Co.Ltd.,Consumer Discretionary,025620.KS,EQ,
National Plastic Co. Ltd.,Materials,004250.KS,EQ,
Hankook Cosmetics Co. Ltd,Consumer Staples,123690.KS,EQ,
STX Corporation,Industrials,011810.KS,EQ,
KYUNGDONG INVEST CO. LTD.,Utilities,012320.KS,EQ,
Asiana IDT Inc.,Technology,267850.KS,EQ,
HYUNDAI CORPORATION HOLDINGS Co.Ltd.,Industrials,227840.KS,EQ,
Incheon City Gas Co. Ltd.,Utilities,034590.KS,EQ,
Green Chemical Co. Ltd.,Materials,083420.KS,EQ,
Sempio Foods Co.,Consumer Staples,248170.KS,EQ,
HDC Hyundai Engineering Plastics Co. Ltd.,Materials,089470.KS,EQ,
HL D&I Halla Corporation,Industrials,014790.KS,EQ,
CROWN CONFECTIONERY CO.LTD,Consumer Staples,264900.KS,EQ,
DAECHANG Co. Ltd.,Industrials,012800.KS,EQ,
Anam Electronics Co. Ltd,Consumer Discretionary,008700.KS,EQ,
Taeyang Metal Industrial Co. Ltd.,Industrials,004100.KS,EQ,
SANGSANGININVESTMENT&SECURITIES CO.LTD.,Financials,001290.KS,EQ,
DONGYANG EXPRESS Corporation,Industrials,084670.KS,EQ,
Tapex Inc.,Materials,055490.KS,EQ,
Shinwon Corporation,Consumer Staples,009270.KS,EQ,
Samick Musical Instruments Co. Ltd,Consumer Discretionary,002450.KS,EQ,
Dongnam Chemical Co. Ltd.,Consumer Staples,023450.KS,EQ,
HS HWASUNG Co. Ltd.,Industrials,002460.KS,EQ,
Hanshin Machinery Co. Ltd,Industrials,011700.KS,EQ,
GeneOne Life Science Inc.,Health Care,011000.KS,EQ,
AJUSteel Co. Ltd.,Industrials,139990.KS,EQ,
Dongbang Transport & Logistics Co. Ltd.,Industrials,004140.KS,EQ,
Hwacheon Machinery Co. Ltd.,Industrials,010660.KS,EQ,
Daiyang Metal Co. Ltd.,Materials,009190.KS,EQ,
DY Corporation,Industrials,013570.KS,EQ,
Hwangkum Steel & Technology Co. Ltd.,Materials,032560.KS,EQ,
DCM Corp,Materials,024090.KS,EQ,
Savezone I & C Corp.,Consumer Discretionary,067830.KS,EQ,
FARMSCO,Materials,036580.KS,EQ,
ContentreeJoongAng corp.,Consumer Discretionary,036420.KS,EQ,
INZI Controls Co. Ltd,Industrials,023800.KS,EQ,
CROWNHAITAI Holdings,Consumer Staples,005740.KS,EQ,
Byucksan Corp.,Materials,007210.KS,EQ,
CKD Bio Corp.,Health Care,063160.KS,EQ,
DRB Industrial Co. Ltd.,Industrials,163560.KS,EQ,
SAMWONSTEEL Co. Ltd.,Industrials,023000.KS,EQ,
Daeyoung Packaging Co. Ltd.,Materials,014160.KS,EQ,
KTCS Corp.,Communication Services,058850.KS,EQ,
Daekyo Co. Ltd,Consumer Discretionary,019680.KS,EQ,
SEMPIO COMPANY,Consumer Staples,007540.KS,EQ,
JOOSUNG CORPERATION,Materials,109070.KS,EQ,
AK Holdings Inc.,Materials,006840.KS,EQ,
N.I. Steel Co. Ltd.,Materials,008260.KS,EQ,
Youngbo Chemical Co. Ltd.,Materials,014440.KS,EQ,
Ilshin Stone Co. Ltd,Materials,007110.KS,EQ,
SHINIL ELECTRONICS CO. LTD.,Industrials,002700.KS,EQ,
Chosun Welding Co. Ltd.,Industrials,120030.KS,EQ,
DRB Holding Co. Ltd.,Industrials,004840.KS,EQ,
Choheung Corporation,Consumer Staples,002600.KS,EQ,
Ildong Holdings Co. Ltd,Health Care,000230.KS,EQ,
SAMBU ENGINEERING & CONSTRUCTION Co. Ltd.,Industrials,001470.KS,EQ,
Dongbang Agro Corp,Materials,007590.KS,EQ,
Samsung Publishing Co. Ltd.,Industrials,068290.KS,EQ,
ktis Corporation,Industrials,058860.KS,EQ,
HLB GLOBAL Co. Ltd.,Energy,003580.KS,EQ,
PaperCorea Inc.,Materials,001020.KS,EQ,
Dongil Industries Co. Ltd,Materials,004890.KS,EQ,
TAEKYUNG CHEMICAL CO. LTD,Materials,006890.KS,EQ,
Huneed Technologies Co. Ltd.,Technology,005870.KS,EQ,
Hansol Logistics Co. Ltd.,Industrials,009180.KS,EQ,
CJ Seafood Corporation,Consumer Staples,011150.KS,EQ,
GMB KOREA Corp.,Industrials,013870.KS,EQ,
Woongjin Thinkbig Co. Ltd,Consumer Discretionary,095720.KS,EQ,
DONG IN ENTECH Co.Ltd.,Consumer Discretionary,111380.KS,EQ,
TP Inc.,Materials,007980.KS,EQ,
Namkwang Engineering & Construction Co. Ltd.,Industrials,001260.KS,EQ,
ITCENCTS,Technology,031820.KS,EQ,
INBIOGEN CO. Ltd.,Technology,101140.KS,EQ,
Sungchang Enterprise Holdings Ltd.,Materials,000180.KS,EQ,
DAELIM BATH,Industrials,005750.KS,EQ,
DSR Wire Corp,Materials,069730.KS,EQ,
CS Holdings Co. Ltd.,Industrials,000590.KS,EQ,
Oyang Corporation,Consumer Discretionary,006090.KS,EQ,
Hwacheon Machine Tool Co. Ltd,Industrials,000850.KS,EQ,
KUKJE PHARMA Co. Ltd.,Health Care,002720.KS,EQ,
Telcoware Co. Ltd,Technology,078000.KS,EQ,
TY Holdings Co. Ltd.,Technology,363280.KS,EQ,
Camus Engineering & Construction Inc.,Industrials,013700.KS,EQ,
Daehyun Co. Ltd,Consumer Staples,016090.KS,EQ,
Korea Export Packaging Industrial Co. Ltd.,Materials,002200.KS,EQ,
PharmGen Science Inc.,Health Care,004720.KS,EQ,
Wooshin Systems Co. Ltd,Industrials,017370.KS,EQ,
ILSUNG Construction Co. Ltd.,Industrials,013360.KS,EQ,
NH Prime REIT Co. Ltd.,Financials,338100.KS,EQ,
Visang Education Inc.,Consumer Discretionary,100220.KS,EQ,
HUVIS CORPORATION,Materials,079980.KS,EQ,
HISTEEL Co. Ltd.,Materials,071090.KS,EQ,
Samho Development Co. Ltd,Industrials,010960.KS,EQ,
Sam Jung Pulp Co. Ltd,Materials,009770.KS,EQ,
Dongwon Metal Co. Ltd.,Industrials,018500.KS,EQ,
DSR Corp.,Industrials,155660.KS,EQ,
KleanNara Co. Ltd.,Materials,004540.KS,EQ,
Pyung Hwa Holdings Co. Ltd.,Industrials,010770.KS,EQ,
CHEILGRINDING WHEEL INDUSTRIAL Co. Ltd.,Industrials,001560.KS,EQ,
Ducksung Co. Ltd.,Materials,004830.KS,EQ,
SAMIL C&S Co. Ltd.,Materials,004440.KS,EQ,
CHIN YANG INDUSTRY Co. Ltd.,Materials,003780.KS,EQ,
Moorim Paper Co. Ltd,Materials,009200.KS,EQ,
Monalisa Co. Ltd,Materials,012690.KS,EQ,
NK Co. Ltd.,Consumer Discretionary,085310.KS,EQ,
HWASEUNG R&A CO. LTD.,Industrials,378850.KS,EQ,
DYP Co.Ltd,Industrials,092780.KS,EQ,
Yuyu Pharma Inc.,Health Care,000220.KS,EQ,
DY DEOKYANG Co.Ltd.,Industrials,024900.KS,EQ,
Kishin Corporation,Industrials,092440.KS,EQ,
Seowon Co. Ltd,Materials,021050.KS,EQ,
SINGSONG HOLDINGS Co. Ltd.,Materials,006880.KS,EQ,
SUNGMOON Electronics Co. Ltd.,Technology,014910.KS,EQ,
KOREA STEEL CO.LTD,Materials,007280.KS,EQ,
ORIENTBIO Inc.,Industrials,002630.KS,EQ,
UANGEL Corp.,Communication Services,072130.KS,EQ,
Mirae Asset Global REIT Co. Ltd.,Financials,396690.KS,EQ,
Bolak Co. Ltd,Materials,002760.KS,EQ,
HOJEON LTD,Consumer Staples,111110.KS,EQ,
Chobi Co. Ltd.,Materials,001550.KS,EQ,
Hancom Lifecare Inc.,Health Care,372910.KS,EQ,
Sunny Electronics Corporation,Technology,004770.KS,EQ,
Korea Refractories Co. Ltd.,Materials,010040.KS,EQ,
Intergis Co. Ltd.,Industrials,129260.KS,EQ,
CK Solution Co. Ltd,Industrials,480370.KS,EQ,
Saeron Automotive Corporation,Industrials,075180.KS,EQ,
Infac Corporation,Industrials,023810.KS,EQ,
KBI DONGKOOK IND CO. LTD.,Industrials,001620.KS,EQ,
Hae In Corp.,Industrials,003010.KS,EQ,
Samwha Electronics Co. Ltd.,Technology,011230.KS,EQ,
BUMYANG CONSTRUCTION CO. LTD.,Industrials,002410.KS,EQ,
SJM Co. Ltd,Industrials,123700.KS,EQ,
BUSAN INDUSTRIAL Co. Ltd.,Materials,011390.KS,EQ,
CITECH CO. LTD.,Materials,004920.KS,EQ,
Union Corporation,Materials,000910.KS,EQ,
Korea Industrial Co. Ltd.,Materials,002140.KS,EQ,
Union Materials Corp,Materials,047400.KS,EQ,
Development Advance Solution Co. Ltd,Industrials,058730.KS,EQ,
SG Corporation,Consumer Staples,004060.KS,EQ,
Inscobee Inc.,Communication Services,006490.KS,EQ,
Pyung Hwa Industrial Co. Ltd.,Industrials,090080.KS,EQ,
WOOSUNG CO. LTD.,Consumer Staples,006980.KS,EQ,
Iljin Display Co. Ltd,Technology,020760.KS,EQ,
Daeho Al Co. Ltd.,Materials,069460.KS,EQ,
MYUNGMOON Pharm Co. Ltd.,Health Care,017180.KS,EQ,
Miraeasset Maps REIT 1 Co. Ltd.,Financials,357250.KS,EQ,
Korea Engineering Consultants Corporation,Industrials,023350.KS,EQ,
SJM Holdings Co. Ltd.,Industrials,025530.KS,EQ,
Samhwa Crown & Closure Co. Ltd,Industrials,004450.KS,EQ,
Sangsin Brake Co. Ltd.,Industrials,041650.KS,EQ,
SBSUNGBO Co. Ltd.,Materials,003080.KS,EQ,
Yoosung Enterprise Co. Ltd,Industrials,002920.KS,EQ,
KUMBI Co. Ltd.,Materials,008870.KS,EQ,
Seoul Foods Industrial Co. Ltd.,Consumer Staples,004410.KS,EQ,
Hyungji Elite Inc.,Consumer Staples,093240.KS,EQ,
Woosung Materials Co. Ltd.,Materials,011300.KS,EQ,
Daegu Department Store Co. Ltd,Consumer Discretionary,006370.KS,EQ,
AJIN ELECTRONIC COMPONENTS CO. LTD,Technology,009320.KS,EQ,
EXICURE HITRON,Technology,019490.KS,EQ,
Yeong Hwa Metal Co. Ltd.,Industrials,012280.KS,EQ,
Fine Besteel Co. Ltd.,Materials,133820.KS,EQ,
Galaxia SM Inc.,Industrials,011420.KS,EQ,
Kwang Myung Electric Co Ltd,Industrials,017040.KS,EQ,
Shinhan Global Active REIT Co. Ltd.,Financials,481850.KS,EQ,
Bookook Steel Co. Ltd.,Materials,026940.KS,EQ,
Woojin Plaimm Co. Ltd,Industrials,049800.KS,EQ,
Uni Chem Co. Ltd.,Materials,011330.KS,EQ,
Aprogen Biologics,Health Care,003060.KS,EQ,
Sewoo Global Co. Ltd,Industrials,013000.KS,EQ,
ENPLUS CO. LTD,Consumer Discretionary,074610.KS,EQ,
TBH GLOBAL CO. LTD.,Consumer Staples,084870.KS,EQ,
Moonbae Steel Co. Ltd.,Materials,008420.KS,EQ,
RIFA Co. Ltd.,Industrials,000760.KS,EQ,
Century Co. Ltd.,Consumer Discretionary,002420.KS,EQ,
Bohae Brewery Co. Ltd.,Consumer Staples,000890.KS,EQ,
MiraeING Co. Ltd.,Technology,007120.KS,EQ,
SC Engineering Co. Ltd.,Industrials,023960.KS,EQ,
ONTIDE Corp.,Consumer Staples,005320.KS,EQ,
0Pusan Cast Iron Co. Ltd.,Industrials,000503.KS,EQ,
Chokwang Paint Ltd.,Materials,004910.KS,EQ,
In the F CO.LTD.,Consumer Staples,014990.KS,EQ,
K-Top Reits Co. Ltd.,Financials,145270.KS,EQ,
Kumho Electric Inc.,Technology,001210.KS,EQ,
Kyung In Electronics Co. Ltd.,Technology,009140.KS,EQ,
Maniker Co. Ltd,Consumer Staples,027740.KS,EQ,
DYA Co. Ltd,Consumer Discretionary,002880.KS,EQ,
SG GLOBAL CO. LTD,Materials,001380.KS,EQ,
Chin Yang Chemical Corp.,Materials,051630.KS,EQ,
Kumho HT Inc.,Industrials,214330.KS,EQ,
Jindo Co. Ltd,Consumer Staples,088790.KS,EQ,
Hansol HomeDeco Co. Ltd.,Consumer Discretionary,025750.KS,EQ,
CTR Mobility Co.Ltd.,Industrials,308170.KS,EQ,
Chonbang Co. Ltd,Materials,000950.KS,EQ,
0DH Autonex Co. Ltd.,Industrials,000030.KS,EQ,
Sidiz Inc.,Industrials,134790.KS,EQ,
Chinyang Poly Urethane Co. Ltd.,Materials,010640.KS,EQ,
MetaLabs Co. Ltd.,Consumer Staples,090370.KS,EQ,
KC Cottrell Co. Ltd,Industrials,119650.KS,EQ,
Eagon Industrial Co. Ltd.,Materials,008250.KS,EQ,
0Capro Corporation,Materials,000638.KS,EQ,
Playgram Co. Ltd.,Industrials,009810.KS,EQ,
WISCOM Co. Ltd.,Technology,024070.KS,EQ,
KR Motors Co. Ltd.,Consumer Discretionary,000040.KS,EQ,
Han Express Co. Ltd.,Industrials,014130.KS,EQ,
Daelim Trading Co. Ltd,Consumer Discretionary,006570.KS,EQ,
Wonlim Corporation,Materials,005820.KS,EQ,
T'way Holdings Inc.,Materials,004870.KS,EQ,
Chasys Co. Ltd,Industrials,033250.KS,EQ,
SHINPOONG INC.,Materials,002870.KS,EQ,
Koas Co. Ltd,Industrials,071950.KS,EQ,
Dongwon Fisheries Co. Ltd,Materials,030720.KS,EQ,
DONG IL STEEL MFG Co. Ltd.,Materials,002690.KS,EQ,
Hands Corp. Ltd.,Industrials,143210.KS,EQ,
Hansung Enterprise Co. Ltd,Materials,003680.KS,EQ,
MonAmi Co. Ltd.,Industrials,005360.KS,EQ,
MH Ethanol Co. Ltd.,Consumer Staples,023150.KS,EQ,
SUN&L CO.LTD,Materials,002820.KS,EQ,
Daewon Chemical Co. Ltd,Consumer Discretionary,024890.KS,EQ,
Automobile & PCB Inc.,Technology,015260.KS,EQ,
Charm Engineering Co. Ltd,Industrials,009310.KS,EQ,
Dongsung Pharmaceutical Co. Ltd.,Health Care,002210.KS,EQ,
Metacare Co. Ltd.,Industrials,118000.KS,EQ,
Woojin I & S Co. Ltd.,Industrials,010400.KS,EQ,
UNID btplus Co. Ltd.,Materials,446070.KS,EQ,
Ascendio Co. Ltd.,Consumer Discretionary,012170.KS,EQ,
Namsung Corporation,Technology,004270.KS,EQ,
HANSAEMK CO. LTD.,Consumer Staples,069640.KS,EQ,
Hanchang Paper Co. Ltd,Materials,009460.KS,EQ,
MASTERN PREMIER REIT 1 Co. Ltd.,Financials,357430.KS,EQ,
0Hanchang Corp.,Industrials,000511.KS,EQ,
Taihan Textile Co. Ltd,Materials,001070.KS,EQ,
Hankook Steel Co. Ltd.,Industrials,025890.KS,EQ,
STX Green Logis Ltd,Industrials,465770.KS,EQ,
VIVIEN CORPORATION,Consumer Staples,002070.KS,EQ,
E-STARCO Co. Ltd.,Financials,015020.KS,EQ,
Jooyontech Co. Ltd,Technology,044380.KS,EQ,
TAE WON MULSAN Co. Ltd.,Materials,001420.KS,EQ,
SH Energy & Chemical Co. Ltd.,Materials,002360.KS,EQ,
KC Green Holdings Co. Ltd.,Industrials,009440.KS,EQ,
Youngwire Co. Ltd.,Materials,012160.KS,EQ,
KEC Holdings Co. Ltd.,Technology,006200.KS,EQ,
SHIN HWA DYNAMICS CO.LTD,Materials,001770.KS,EQ,
Enex Co. Ltd,Consumer Discretionary,011090.KS,EQ,
Blue Industrial Development,Materials,006740.KS,EQ,
Willbes & Co. Ltd,Consumer Staples,008600.KS,EQ,
IL Jeong Industrial Co. Ltd.,Industrials,008500.KS,EQ,
Dynamic Design Co. LTD.,Industrials,145210.KS,EQ,
Aprogen Inc,Health Care,007460.KS,EQ,
0JK River Stone Real Estate Investment Trust Incorporated,Financials,220421.KS,EQ,
0A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.,Financials,114091.KS,EQ,
K Bank Co. Ltd.,Financials,279570.KS,EQ,
TMC Co. Ltd.,Industrials,217590.KS,EQ,
Myung in Pharm Co. Ltd.,Health Care,317450.KS,EQ,
Macquarie Korea Infrastructure Fund,Financials,088980.KS,EQ,
